Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
205	-13.226793	1.8876058	-11.17129	-16.550695	-10.18722	0.63454884	-9.287703	-11.347209	1000.0	1000.0	1025000	-5.3178787	8.039286	2.0473256	-132.85425	-5.317795	8.039334	2.0264761	-132.71729	5.2120547	0.63531786	8782.259669065475
206	-19.914722	4.856087	-13.698828	-26.654913	-18.544786	10.432249	-12.515934	-39.51457	1000.0	1000.0	1030000	-5.2123075	7.4014997	2.4957354	-134.12251	-5.212276	7.40159	2.2229323	-131.60448	5.135775	0.61063623	8826.927073717117
207	-19.919256	2.2709126	-16.088295	-22.778925	-31.730566	12.02872	-22.938574	-50.873833	1000.0	1000.0	1035000	-5.1409364	7.2336698	2.8202965	-135.59012	-5.14096	7.2342877	2.7650878	-138.60179	5.055781	0.5564136	8871.701895952225
208	-25.825968	2.098312	-22.2886	-28.351627	-24.57027	1.0347482	-21.66301	-25.576683	1000.0	1000.0	1040000	-5.015727	6.8206863	2.7094383	-141.10997	-5.0157924	6.821637	2.886634	-138.48811	4.943604	0.5287152	8916.485623836517
209	-25.498425	5.449191	-20.955784	-35.2336	-17.566599	2.5713813	-14.766367	-24.35633	1000.0	1000.0	1045000	-4.850367	6.5141387	2.9363256	-132.28691	-4.8504343	6.513838	3.039914	-134.43697	4.765922	0.49999228	8961.655071020126
210	-18.597399	1.9204255	-16.78325	-22.11207	-16.643269	0.43657857	-15.92905	-17.358036	1000.0	1000.0	1050000	-4.6890564	5.895177	2.7265723	-147.8473	-4.6891704	5.8943434	2.6472163	-152.80887	4.6051836	0.44049683	9006.664218902588
211	-18.226978	3.7434487	-14.751746	-25.18485	-14.385653	0.8532412	-13.16401	-16.327951	1000.0	1000.0	1055000	-4.596699	5.6761794	2.750703	-142.40242	-4.596686	5.6769896	2.656981	-151.03467	4.528082	0.44865015	9051.609489917755
212	-20.021526	3.4153924	-15.160488	-23.579844	-19.931498	1.1158144	-18.517231	-22.51666	1000.0	1000.0	1060000	-4.482749	5.4294677	2.7548	-125.61608	-4.4827776	5.429948	2.552041	-127.463936	4.4183264	0.3863707	9096.620438098907
213	-19.207277	1.6196425	-17.574442	-22.058247	-22.678684	0.1958946	-22.35229	-22.985228	1000.0	1000.0	1065000	-4.5126076	5.5440884	2.4631767	-126.56799	-4.512534	5.5442395	2.2324314	-124.30123	4.4442196	0.3891791	9141.851462841034
214	-19.551155	2.7210033	-16.227364	-23.846886	-8.111643	0.6835096	-7.422757	-9.802376	1000.0	1000.0	1070000	-4.492929	5.214302	2.4693966	-135.87463	-4.492997	5.215293	1.9573653	-145.59973	4.437804	0.34900418	9188.045813083649
215	-17.454609	4.142165	-11.2961035	-23.71535	-14.514279	0.12148475	-14.250913	-14.660723	1000.0	1000.0	1075000	-4.465403	5.0506873	3.5940237	-131.94041	-4.4654803	5.050901	2.4761143	-132.532	4.4165454	0.3456647	9233.264485836029
216	-16.983814	3.537344	-13.307736	-21.645813	-11.535213	0.33811244	-10.987688	-12.092521	1000.0	1000.0	1080000	-4.419681	5.003778	2.6090047	-133.4645	-4.4195833	5.0033426	2.3247528	-136.43565	4.3583593	0.312207	9278.74629187584
217	-15.490224	2.509931	-11.312524	-18.78367	-15.289282	0.8826668	-14.409553	-16.755302	1000.0	1000.0	1085000	-4.3754897	4.9426928	2.8940651	-129.8058	-4.375529	4.9432697	3.0056393	-131.06903	4.3061967	0.31773475	9324.31353187561
218	-15.0762615	3.6215608	-10.336616	-19.349043	-12.790823	1.5681891	-10.760403	-16.047062	1000.0	1000.0	1090000	-4.3587713	4.9857006	2.921521	-132.10063	-4.3588333	4.9860616	2.5861325	-137.60619	4.286143	0.32776925	9369.573274850845
219	-16.343372	2.257901	-12.363532	-18.582544	-20.488287	0.50240767	-19.901867	-21.566448	1000.0	1000.0	1095000	-4.2997413	4.882335	2.707353	-144.15413	-4.299803	4.8823414	2.576639	-144.97949	4.2245007	0.3296436	9414.440414905548
220	-19.406569	2.7403755	-14.678349	-22.862743	-27.13078	10.579709	-18.475416	-48.95096	1000.0	1000.0	1100000	-4.227783	4.7601647	2.2865055	-152.76904	-4.2276716	4.75903	2.2242107	-147.29926	4.142269	0.317564	9459.39105796814
221	-16.559633	2.07685	-14.752641	-20.501707	-24.600958	11.413013	-16.266483	-43.019478	1000.0	1000.0	1105000	-4.2127247	4.739368	2.31756	-140.33951	-4.2127194	4.7395554	2.3638444	-145.23636	4.1368437	0.32846773	9504.32947897911
222	-15.987959	1.3968779	-14.4496975	-17.859844	-24.689503	5.8580947	-18.363548	-33.255325	1000.0	1000.0	1110000	-4.18974	4.447692	2.3279176	-143.89304	-4.1897173	4.4484673	2.3434057	-140.73315	4.113029	0.2922565	9550.347067832947
223	-21.60177	6.2665563	-15.651239	-33.24652	-15.631528	2.7178998	-11.703677	-21.206186	1000.0	1000.0	1115000	-4.1034527	4.1279345	2.1559212	-137.63673	-4.103424	4.127199	2.1324382	-144.66344	4.028682	0.24359655	9595.934372901917
224	-29.386066	17.532412	-16.63958	-63.692585	-11.252398	1.9089051	-8.235843	-14.480135	1000.0	1000.0	1120000	-4.04255	4.1058187	2.4335272	-134.04819	-4.042699	4.1054277	2.5607226	-132.8425	3.9818413	0.19576293	9641.147600889206
225	-16.569466	2.3321884	-12.539192	-19.452288	-14.963344	6.781481	-9.495899	-33.751938	1000.0	1000.0	1125000	-4.0299673	4.174215	2.7888882	-137.08788	-4.029956	4.174232	2.9696271	-132.90715	3.9688997	0.21987991	9686.497615814209
226	-14.584483	2.1482828	-12.440415	-17.284946	-8.186266	0.29953846	-7.6565313	-8.720053	1000.0	1000.0	1130000	-3.9843783	4.122558	3.5941098	-128.70071	-3.9843738	4.122781	3.4105847	-125.87495	3.9414356	0.23754565	9731.954186916351
227	-18.419981	3.3019753	-12.4194975	-22.189398	-25.976974	1.5199229	-23.44162	-27.306786	1000.0	1000.0	1135000	-3.944857	4.081503	3.9692066	-128.49985	-3.9449317	4.081773	3.841994	-125.16992	3.8924556	0.24281904	9778.119792938232
228	-18.29937	4.9095235	-11.906576	-24.697876	-13.336156	0.7238352	-11.85239	-14.272751	1000.0	1000.0	1140000	-3.9751463	4.165102	3.2484355	-118.54389	-3.9751966	4.164772	2.9695218	-121.72808	3.9250035	0.21563286	9823.42458486557
229	-14.816589	3.6288812	-10.883766	-20.890394	-18.896404	4.20016	-15.840162	-30.90859	1000.0	1000.0	1145000	-3.9646747	4.0326977	3.3021019	-126.47267	-3.9646053	4.0327086	2.7256005	-125.64722	3.8904054	0.20983985	9868.70593380928
230	-18.322998	2.8861957	-15.205715	-22.263546	-17.752613	1.0207027	-16.480062	-19.924961	1000.0	1000.0	1150000	-3.979728	4.0006027	3.5689974	-124.68051	-3.9797962	3.9991446	3.0318809	-127.34261	3.9313493	0.19734365	9914.128556013107
231	-16.24363	3.1645105	-10.331861	-19.667755	-11.99944	0.12162398	-11.774663	-12.1494	1000.0	1000.0	1155000	-3.8935492	3.8297718	3.3368418	-126.76385	-3.8935604	3.8297057	3.3084419	-127.2653	3.8506153	0.17810176	9959.557943820953
232	-12.680768	1.3947746	-10.038517	-13.996463	-7.310295	0.7191361	-5.890441	-8.167274	1000.0	1000.0	1160000	-3.8241556	3.8615353	3.3251987	-117.42949	-3.82411	3.861162	3.0283833	-118.42391	3.7832985	0.19113581	10004.95279598236
233	-12.774451	1.1359239	-11.262791	-14.508771	-16.293118	0.579609	-14.565265	-16.586685	1000.0	1000.0	1165000	-3.8703518	3.8461208	3.4894514	-119.90843	-3.8702295	3.8459194	3.2759318	-120.453766	3.8070765	0.19733068	10050.64888882637
234	-16.873056	1.2772579	-14.82646	-18.7605	-13.706149	0.5304827	-12.878393	-14.63159	1000.0	1000.0	1170000	-3.8220303	3.5608482	3.6736495	-114.016556	-3.8220937	3.5599506	4.051904	-110.203026	3.758983	0.16431816	10096.186587810516
235	-18.113626	2.7506278	-16.230064	-23.587927	-16.411331	2.1606162	-13.067549	-19.111105	1000.0	1000.0	1175000	-3.784391	3.355796	3.8469718	-113.783134	-3.784528	3.3570426	3.9497714	-115.28575	3.7035944	0.15653658	10142.381515026093
236	-14.199526	2.5011234	-10.417829	-17.805637	-22.857975	4.7047853	-9.672466	-25.86177	1000.0	1000.0	1180000	-3.7202232	3.3448956	4.1066284	-111.6273	-3.7201362	3.3448126	3.9767773	-111.25707	3.6473978	0.1372999	10187.937164783478
237	-33.06138	32.26648	-10.578541	-96.59702	-6.9713106	0.42637378	-6.0750637	-7.3807535	844.0	1000.0	1185000	-3.7063136	3.4373312	3.9545727	-137.78384	-3.7063558	3.4368012	3.6999822	-127.89232	3.6515963	0.16599736	10230.150335073471
238	-19.146122	8.653751	-12.672038	-35.7813	-18.067362	0.7049198	-17.223557	-19.55482	1000.0	1000.0	1190000	-3.6873083	3.4984107	4.5151415	-149.65036	-3.687364	3.4991293	3.8785942	-144.60054	3.6380222	0.173093	10275.818842887878
239	-13.685106	3.7123137	-10.12305	-20.48758	-22.386251	0.76813954	-21.732525	-24.452335	1000.0	1000.0	1195000	-3.6761665	3.632324	3.4947226	-140.40948	-3.6761818	3.6319265	3.3122134	-140.99069	3.6241226	0.1919794	10321.34876704216
240	-18.773304	5.374186	-12.629425	-27.596333	-29.309744	52.046913	-1.6048862	-136.68063	1000.0	911.0	1200000	-3.6944318	3.815736	3.222388	-131.86237	-3.6944275	3.8148797	2.9967275	-130.32092	3.6578722	0.16914336	10365.902872800827
241	-12.204245	2.3263633	-8.700698	-15.383972	-28.143368	37.702168	0.30242908	-100.75121	1000.0	830.7	1205000	-3.701091	3.8608444	2.8227992	-136.54706	-3.7009833	3.8608081	2.8058581	-134.18016	3.6446242	0.18794934	10409.605906963348
242	-29.575235	36.03036	-11.352921	-110.02816	-12.411438	1.0834742	-10.579695	-13.605644	904.1667	1000.0	1210000	-3.7577233	3.958673	3.0642848	-145.68083	-3.757624	3.9580796	3.0085883	-141.58928	3.7080266	0.19294645	10457.359627008438
243	-17.676142	7.7364025	-10.851597	-31.593222	-7.3593903	0.3975476	-6.864834	-8.354778	1000.0	1000.0	1215000	-3.8429732	4.22902	4.647892	-151.14088	-3.8428311	4.2272644	3.2987542	-154.47826	3.7790368	0.2266991	10502.78385591507
244	-22.141659	21.602081	-9.639864	-65.2797	-10.1445875	0.38689962	-9.659973	-10.928453	1000.0	1000.0	1220000	-3.84102	4.4250627	2.908556	-171.99982	-3.8409665	4.4242	3.0827107	-174.95163	3.7569282	0.2413641	10548.41694188118
245	-16.25764	1.8583733	-13.967264	-18.72543	-13.22623	0.48668003	-12.028366	-13.832542	1000.0	1000.0	1225000	-3.9585562	4.723811	2.7841277	-172.80528	-3.9586296	4.7239227	2.281911	-170.66101	3.89089	0.28145453	10594.197535991669
246	-18.094309	8.748626	-6.552076	-32.84667	-36.82414	31.414461	-17.16379	-96.92495	1000.0	847.2	1230000	-4.06827	4.7675185	2.8152251	-177.14145	-4.068168	4.7666693	2.4325986	-186.63824	4.001388	0.32875663	10638.484935998917
247	-20.651127	5.1427937	-14.702041	-28.976898	-27.191402	25.63935	-12.822324	-80.48813	1000.0	1000.0	1235000	-4.382409	5.101049	2.4164445	-185.21046	-4.382275	5.098389	1.8465233	-182.90698	4.3039947	0.34712875	10684.08839392662
248	-24.729141	2.547962	-20.94438	-28.884657	-25.75444	0.2626283	-25.497097	-26.433334	1000.0	1000.0	1240000	-4.7448697	5.9398155	7.1155405	-212.10945	-4.744789	5.9399815	3.6115608	-212.35243	4.644171	0.5039069	10729.740260839462
249	-40.61377	35.036057	-18.991663	-110.48	-21.385208	0.13256507	-21.162548	-21.628304	1000.0	1000.0	1245000	-5.088426	7.5167985	7.751526	-215.79878	-5.0882983	7.518018	3.3959045	-219.35036	4.9834642	0.611522	10775.55751991272
250	-45.85714	18.62077	-22.818348	-61.813168	-21.920887	0.38453037	-21.322449	-22.840584	1000.0	1000.0	1250000	-4.968563	7.876926	3.507298	-236.15736	-4.9684396	7.8769875	3.0760503	-237.40329	4.8667407	0.5223156	10821.2946870327
251	-35.706245	14.645634	-22.86942	-58.230724	-21.724226	15.028971	-13.893172	-64.45108	1000.0	1000.0	1255000	-4.868948	6.5865264	2.4542296	-269.4331	-4.868977	6.5857654	2.1681504	-283.36255	4.828471	0.44055694	10867.367376804352
252	-19.843493	4.0480356	-15.396568	-26.208977	-20.53409	1.1020936	-17.726587	-21.709057	1000.0	1000.0	1260000	-4.709575	5.678326	5.304131	-217.77132	-4.7095447	5.6778736	1.9149213	-228.68816	4.661178	0.33119613	10913.227041006088
253	-28.125174	6.742813	-22.46444	-40.824947	-17.526686	4.486523	-11.138507	-26.265902	1000.0	1000.0	1265000	-4.5581865	5.20643	2.860891	-209.45854	-4.5580974	5.2071767	4.222538	-210.92776	4.493825	0.26570407	10959.22964310646
254	-22.016308	2.7212892	-16.848663	-24.30483	-20.237408	2.6094563	-15.033374	-21.836552	1000.0	1000.0	1270000	-4.423705	4.7326	2.6541712	-227.3374	-4.4236913	4.731637	2.4086142	-226.07599	4.345584	0.32412905	11006.494379997253
255	-18.518763	2.2034705	-15.619261	-21.45935	-16.97373	9.862167	-10.377643	-40.419827	1000.0	1000.0	1275000	-4.3192167	4.134975	4.3998365	-216.09395	-4.3192425	4.135413	2.3058963	-210.12302	4.2569823	0.23291498	11052.541734933853
256	-17.514408	8.4751215	-11.443088	-34.25405	-11.93888	0.44320577	-11.188699	-12.525017	1000.0	1000.0	1280000	-4.265823	3.8093517	5.988304	-219.79762	-4.26586	3.8096285	3.849514	-217.36183	4.217781	0.1814155	11098.611713886261
257	-12.158457	2.4636395	-8.933552	-15.905064	-3.5299935	0.9151319	-2.5851514	-5.845641	1000.0	1000.0	1285000	-4.1721387	3.5715537	2.9317005	-203.39476	-4.172242	3.5720098	3.0062146	-203.9393	4.1188555	0.1749165	11144.500796794891
258	-12.132688	5.0178347	-5.8875575	-19.055128	-7.417659	1.2242182	-5.2833953	-9.343074	1000.0	1000.0	1290000	-4.109127	3.5887365	4.5823846	-183.51369	-4.109038	3.588262	4.905295	-189.78426	4.049937	0.16950364	11190.253263950348
259	-24.371399	12.540283	-8.5517645	-46.93314	-5.258314	5.0663166	0.5962324	-16.595116	1000.0	1000.0	1295000	-4.036783	3.3723123	2.2662203	-203.49692	-4.0367465	3.3725255	1.9343262	-203.8269	3.9737086	0.15624453	11236.437670946121
260	-32.224586	21.820826	-14.275807	-72.09548	-19.856401	8.222392	-14.948216	-38.32115	1000.0	1000.0	1300000	-4.0352893	3.370559	3.0194695	-208.34694	-4.035287	3.3672721	2.5464835	-193.13593	3.9670253	0.1708672	11283.156981945038
261	-38.00688	18.14237	-16.099264	-61.609203	-15.958608	16.612238	-7.4203167	-64.90717	1000.0	1000.0	1305000	-4.165238	3.7725284	3.1217978	-207.42017	-4.165248	3.7762363	2.6125345	-204.08542	4.0430737	0.22132114	11329.208854675293
262	-73.84174	63.702877	-13.831621	-170.99379	-17.20876	22.186563	-3.8629582	-65.38669	903.3333	1000.0	1310000	-4.145829	3.9918723	2.9091582	-215.61288	-4.1457877	3.9935527	2.8477068	-219.63135	4.019454	0.2797558	11377.449410915375
263	-47.67992	10.508434	-29.04134	-58.63109	-44.906544	21.064096	-12.456175	-70.07911	1000.0	1000.0	1315000	-4.2003126	3.9807465	2.4163618	-184.332	-4.200458	3.9795656	2.1963549	-178.65865	4.1003423	0.28319353	11424.580951690674
264	-24.812782	12.483372	-13.415478	-45.873936	-36.338493	33.184597	-5.9868	-79.76395	1000.0	1000.0	1320000	-4.3891883	3.8076928	2.703352	-191.97336	-4.389118	3.8080187	2.6558547	-182.79126	4.3047576	0.25806236	11471.059718847275
265	-70.67693	34.414757	-11.193868	-117.96075	-41.922966	17.414429	-26.722103	-79.24863	913.8	1000.0	1325000	-4.4532666	3.7592225	2.649737	-162.87503	-4.453223	3.7583616	2.9767547	-161.50131	4.3728604	0.31265858	11514.929547071457
266	-81.07039	44.657784	-22.979746	-145.1338	-61.6894	3.0858438	-55.525433	-66.006996	584.875	1000.0	1330000	-4.450435	3.7791727	3.1000855	-172.15413	-4.450304	3.7769017	3.7929263	-153.98392	4.372471	0.30528307	11560.153773784637
267	-59.52485	11.098889	-39.37375	-72.73393	-106.1861	4.358243	-101.470245	-111.90769	1000.0	1000.0	1335000	-4.553867	4.094811	13.034143	-203.07014	-4.5540214	4.0932693	13.204012	-182.6442	4.4448514	0.3523876	11606.361237049103
268	-79.090836	20.885191	-55.692093	-106.821075	-83.256454	8.470542	-65.36422	-88.617004	1000.0	1000.0	1340000	-4.37269	4.302083	24.099514	-213.89058	-4.372767	4.3030386	23.910961	-210.42038	4.3063397	0.39348426	11653.16474699974
269	-82.79689	10.717953	-64.93561	-98.34717	-61.985115	12.901989	-44.79001	-75.947235	1000.0	1000.0	1345000	-4.624605	4.7730045	30.638363	-245.4982	-4.6247463	4.773316	32.35695	-224.82007	4.5345373	0.3994654	11699.346305847168
270	-85.37304	18.58269	-69.85991	-125.647194	-85.964676	20.65402	-55.760654	-118.98205	853.0	723.1	1350000	-4.7784457	4.9934273	34.243675	-201.25938	-4.778494	4.9929657	35.02666	-217.8273	4.7118907	0.36281174	11744.252409934998
271	-67.72537	29.470175	-41.319473	-127.38048	-39.01118	32.883045	-7.172646	-109.26139	857.1667	943.3	1355000	-4.8337574	5.4462357	37.65856	-263.2577	-4.8337855	5.4444957	37.61151	-252.4501	4.766	0.3721862	11790.593186855316
272	-30.22234	13.194379	-18.610445	-50.805008	-20.032871	8.674377	-8.786617	-31.758625	1000.0	1000.0	1360000	-4.815291	5.4362335	36.30796	-225.679	-4.815584	5.438202	36.02666	-246.74747	4.7537656	0.48045614	11836.75566291809
273	-24.620014	3.897055	-20.631884	-31.810778	-18.138624	10.101964	-3.896138	-37.162285	1000.0	1000.0	1365000	-4.878834	5.2413445	35.698517	-215.60023	-4.878721	5.240693	34.973415	-216.73622	4.8065963	0.35596827	11883.130920886993
274	-25.151678	8.02945	-15.7631855	-36.26651	-38.778847	7.688755	-22.71989	-46.140205	1000.0	1000.0	1370000	-4.883974	4.8746934	29.263546	-259.46002	-4.8838654	4.876075	29.271662	-253.8239	4.8155913	0.3129684	11929.33341383934
275	-26.319168	6.410662	-18.995445	-38.03361	-52.464428	21.349136	-8.140186	-65.940605	1000.0	1000.0	1375000	-4.849769	5.0107784	23.2696	-308.70236	-4.849895	5.0140533	23.660137	-302.7447	4.7769604	0.5561663	11975.482679128647
276	-37.791065	19.741	-13.785889	-60.94578	-12.344667	4.355639	-6.948711	-19.285652	1000.0	1000.0	1380000	-4.849983	4.5557513	17.85612	-240.28249	-4.8498073	4.5578523	18.209076	-236.97066	4.781182	0.44148916	12021.999711036682
277	-25.773422	6.216171	-17.72794	-36.931606	-20.461164	2.239506	-15.320222	-23.459827	1000.0	1000.0	1385000	-4.8228455	4.390245	8.310295	-182.39432	-4.822685	4.3883023	8.493137	-175.41454	4.7467546	0.28007933	12068.530030727386
278	-26.424286	2.018987	-24.106314	-29.884914	-18.526812	13.702224	-5.699144	-52.88305	1000.0	1000.0	1390000	-4.6972156	4.338568	4.429302	-192.7465	-4.6972065	4.338874	4.1153417	-195.15408	4.6271257	0.26699495	12114.872517824173
279	-17.80138	5.024222	-11.525275	-25.627785	-32.566082	2.7714188	-29.964073	-40.251736	1000.0	1000.0	1395000	-4.781441	4.3584847	2.8399954	-214.26176	-4.7813687	4.3556237	2.6729198	-213.26059	4.6974726	0.29392934	12161.10372877121
280	-31.982828	5.8274193	-24.173996	-41.772808	-12.174917	1.4758319	-9.04085	-14.474498	1000.0	1000.0	1400000	-4.760355	4.0787525	1.2597594	-255.98358	-4.7602715	4.0809665	1.2213564	-259.88055	4.681294	0.27053663	12207.380611896515
281	-32.038002	11.806866	-13.979458	-42.503582	-25.764887	11.519868	-16.514734	-54.642822	1000.0	1000.0	1405000	-4.7037716	3.9425592	2.3563118	-272.22833	-4.7037587	3.941791	2.6178408	-269.0164	4.6339803	0.28872037	12253.824707746506
282	-25.941082	12.15416	-12.380774	-46.641846	-39.321598	14.8576765	-17.358707	-54.836506	1000.0	1000.0	1410000	-4.6695576	3.915408	2.287218	-298.75574	-4.669589	3.9173238	2.969728	-306.5951	4.6075177	0.2599925	12300.419890880585
283	-31.356836	13.973579	-13.40284	-51.330414	-6.77917	1.8036331	-3.569015	-10.025869	1000.0	1000.0	1415000	-4.562187	3.593538	2.46002	-276.79944	-4.5621996	3.5953608	2.8058786	-273.13297	4.4990654	0.2234314	12347.035908937454
284	-32.9172	9.818043	-19.383224	-42.74525	-30.245813	14.48792	-13.596537	-47.344418	1000.0	1000.0	1420000	-4.680567	3.5362763	2.7711744	-302.47388	-4.680606	3.5365677	2.8858747	-302.75986	4.5879536	0.22188999	12393.439098834991
285	-41.32353	14.547376	-16.515324	-59.003654	-24.26717	2.8077471	-21.34037	-32.408775	1000.0	1000.0	1425000	-4.706482	3.2072425	2.7509727	-275.47443	-4.706462	3.208833	2.8049889	-286.82428	4.6230903	0.19796756	12439.724917888641
286	-42.075134	15.440195	-25.820963	-69.008354	-33.007717	8.682937	-27.06337	-57.075222	1000.0	1000.0	1430000	-4.7595234	3.0488434	2.8811736	-283.52783	-4.7595396	3.0489192	3.0192075	-292.26257	4.6757436	0.19330491	12487.110061883926
287	-30.880957	10.6654215	-15.025881	-45.297234	-25.30515	10.689437	-5.048898	-39.22755	1000.0	1000.0	1435000	-4.976579	3.1495311	3.4355998	-414.52762	-4.9765563	3.1507297	3.3217459	-420.45078	4.8876357	0.6086569	12534.333295822144
288	-42.798573	24.530708	-24.176842	-96.209755	-20.030712	14.200375	-8.774219	-42.116695	881.6667	1000.0	1440000	-4.9288597	3.0451717	2.568081	-308.97174	-4.9290023	3.052889	2.794392	-320.39832	4.8513227	0.5015806	12582.678523778915
289	-24.684835	6.0993795	-18.484167	-35.96216	-6.8773737	6.6895995	-1.2496929	-20.284414	1000.0	1000.0	1445000	-4.9103875	2.9755712	1.8497272	-186.9321	-4.9103675	2.9766147	1.7520118	-188.24278	4.8404946	0.1980379	12629.556854009628
290	-38.69072	41.674866	-15.390066	-121.9253	-17.457102	8.463676	-6.5950246	-28.218023	993.2	1000.0	1450000	-4.778308	2.9522753	1.8781419	-164.95311	-4.778273	2.952262	2.2152352	-168.32173	4.7062984	0.17135406	12676.09866809845
291	-34.15161	15.713022	-10.31153	-56.641693	-19.165157	1.2201271	-17.780907	-22.263845	1000.0	1000.0	1455000	-4.6992855	3.0558937	2.161861	-163.8583	-4.69931	3.0575318	2.2209015	-159.36742	4.6548467	0.15306006	12722.481045007706
292	-41.15	29.596539	-16.24101	-98.09236	-35.83735	24.700819	-17.252079	-78.06576	1000.0	1000.0	1460000	-4.602932	2.9126973	2.786354	-144.94641	-4.6030083	2.916695	2.9313455	-175.25291	4.5533113	0.13991149	12769.847192764282
293	-23.642857	14.270324	-9.658904	-50.414692	-48.263657	26.701202	-15.545543	-74.67106	1000.0	1000.0	1465000	-4.500806	2.8301811	3.7545877	-145.08652	-4.5009046	2.8292208	3.2854304	-143.12366	4.456854	0.163793	12818.483568906784
294	-36.1885	22.210575	-15.651216	-76.34693	-7.0705957	2.619553	-4.5765657	-12.23733	1000.0	1000.0	1470000	-4.435347	2.922492	3.3507004	-152.73999	-4.4353547	2.923401	3.43717	-167.70181	4.3883963	0.15120412	12865.683351755142
295	-17.0231	7.200838	-10.240243	-29.753845	-10.726394	4.320971	-8.324602	-22.562551	1000.0	1000.0	1475000	-4.3635144	2.9519053	3.53891	-129.54355	-4.363458	2.951432	3.4970336	-130.57452	4.320813	0.15164487	12913.502058029175
296	-21.701656	9.738516	-9.213193	-37.03402	-24.018808	17.167898	-11.176279	-71.36072	1000.0	1000.0	1480000	-4.326307	2.9530094	3.5816946	-117.8506	-4.326237	2.952873	3.700365	-124.941444	4.268252	0.17871237	12960.262825012207
297	-37.236908	21.715403	-11.784783	-63.179203	-2.630433	0.196854	-2.205554	-2.939643	1000.0	1000.0	1485000	-4.347627	3.3860526	3.2945786	-118.95358	-4.347534	3.386365	3.3848224	-134.52222	4.295778	0.14117186	13007.701925754547
298	-23.481205	16.674791	-8.740108	-54.16137	-16.092243	16.758076	-6.295039	-49.398888	1000.0	1000.0	1490000	-4.2468333	3.3078084	3.603908	-190.06596	-4.2467656	3.3085246	3.6200356	-180.36482	4.196596	0.14367865	13054.46083188057
299	-47.508854	44.845078	-12.641684	-134.03502	-10.717728	8.41067	-7.0209503	-35.887978	879.4	1000.0	1495000	-4.2061143	3.246801	3.3975458	-168.23477	-4.2060633	3.24765	3.6101828	-162.81366	4.1417947	0.16265784	13098.118798732758
300	-57.455563	47.013657	-11.789314	-118.41831	-7.57649	0.2754318	-7.062672	-7.8990035	652.25	1000.0	1500000	-4.2163	3.4855947	3.8682814	-182.47331	-4.216297	3.486299	3.835114	-166.43216	4.171267	0.18249868	13146.920452833176
301	-25.823944	19.269314	-8.901054	-54.005413	-56.818848	20.23606	-16.51563	-70.10453	1000.0	1000.0	1505000	-4.213547	3.5059726	3.512567	-134.80637	-4.2135825	3.5037494	3.6569576	-130.37337	4.1681967	0.16531706	13194.9333319664
302	-25.086329	13.246046	-16.183315	-50.995846	-24.17516	0.19684505	-23.824793	-24.447323	1000.0	1000.0	1510000	-4.124709	3.6610389	3.176889	-155.90738	-4.1248593	3.6620276	3.2392182	-161.2992	4.069236	0.22522071	13242.793895959854
303	-35.30842	20.439342	-24.507042	-76.17536	-30.27142	18.945196	-19.165508	-78.66929	1000.0	1000.0	1515000	-4.04525	3.507636	3.7425437	-149.46507	-4.0452185	3.5065	3.7410264	-146.9673	3.962039	0.19272532	13289.776247024536
304	-22.786114	10.720397	-13.696975	-43.119343	-6.3616	7.748859	-2.5440142	-28.620499	1000.0	1000.0	1520000	-4.015141	3.5972965	4.012131	-138.69333	-4.015098	3.5971065	3.6661744	-143.38712	3.9656165	0.19661921	13337.344695091248
305	-19.791744	8.071684	-10.120683	-33.75901	-20.957315	11.765618	-14.499252	-56.04704	1000.0	1000.0	1525000	-3.9847045	3.6205914	3.9162502	-160.93977	-3.984739	3.62121	4.095832	-166.50992	3.9243634	0.20874397	13385.153944730759
306	-21.433167	5.9080396	-15.817021	-30.391577	-7.069907	3.131488	-4.647402	-13.1714	1000.0	1000.0	1530000	-3.9791365	3.6807084	3.9315553	-141.0799	-3.9790344	3.6813707	3.8991928	-143.2303	3.9165137	0.21572107	13432.02568602562
307	-17.814774	9.207128	-8.9034	-32.69858	-13.073698	5.3701982	-10.549516	-29.142937	1000.0	1000.0	1535000	-4.0610723	3.824135	3.684566	-139.768	-4.0610223	3.8238254	3.7282171	-139.69107	3.9879773	0.24191016	13478.82093501091
308	-21.65929	10.801924	-13.216164	-42.998055	-35.1928	13.732757	-22.26371	-62.801487	1000.0	1000.0	1540000	-4.0760727	3.7067263	3.7979193	-146.26263	-4.0760174	3.7056808	3.758479	-143.37788	3.998597	0.23946321	13526.240845918655
309	-39.165413	24.061172	-17.451866	-84.721535	-13.021355	0.35635886	-12.157454	-13.486326	1000.0	1000.0	1545000	-4.127785	3.9052725	3.3856697	-169.75546	-4.127739	3.9047654	3.3254933	-162.02231	4.060963	0.22963525	13573.098413705826
310	-13.925061	2.2085516	-10.601683	-17.1305	-15.280615	1.8547063	-14.118477	-20.779734	1000.0	1000.0	1550000	-4.0922723	3.755695	2.9225416	-169.45865	-4.0922585	3.755638	2.841473	-169.82318	4.02933	0.22675942	13620.062967061996
